2847.206584462677,3551.5378838631896,0
3643.5991728423537,2571.411992963609,0
2998.667629297136,3246.3207084037635,0
3679.367919083355,3606.310753875341,0
3433.7588602775536,2688.8831620592373,0
2417.9607961735514,2993.4708836084087,0
3249.6421770803167,2772.041015323975,0
3540.75939129932,3287.541714477017,0
3333.651130256621,3311.27513200629,0
2479.7335136978973,2903.0543156879016,0
3449.1498965032165,2884.8124421003263,0
3335.092983682196,3123.104083298534,0
3748.4039515258264,3228.443979195967,0
2905.7673443519925,2351.50544069015,0
4210.526196691812,3656.4483084024805,0
3633.5572778807086,3039.6911263425677,0
2579.552185208043,2396.101138667659,0
3410.8002842354554,3263.3724743883017,0
2827.4518455176517,2709.7553251399186,0
3269.9586294315295,2720.643650591888,0
2509.363898200992,3305.3867156853166,0
3675.0946398416777,4026.2488738231805,0
3023.807851085163,3298.3736327177776,0
2386.443906280751,3461.9135756799324,0
2889.7474575208553,2877.884415572968,0
3189.0575599109998,3784.5963321993645,0
3064.8038047274604,3169.837985343923,0
3067.555217867935,3075.211454118226,0
3571.902745729695,3268.0514227452336,0
3671.4628019957386,3210.718463917742,0
2636.153405523077,2926.2461868246587,0
3009.7790457761153,2547.1763030408715,0
3114.7509972183893,2986.130865145726,0
3598.6257795267466,2198.5794773730695,0
3209.62840185084,2744.4142679369247,0
3397.383572115651,3318.634065559804,0
2943.060042470221,3340.419361056029,0
2836.7418156215,2812.505571309806,0
3325.1879077552235,2953.032362154671,0
3216.1060091154986,3107.8563342550297,0
2972.545113141712,3609.952583809555,0
2967.8652476345937,3159.0405502778485,0
3551.0633700184617,3109.9822918282216,0
3132.948843339679,3316.5852826990986,0
2756.958248867114,3042.1511942035827,0
2713.7446095209143,3258.4895011709223,0
3906.4730919170806,3474.717465896793,0
3037.964209914835,2893.229782224936,0
2925.7114274327973,2827.415658030022,0
3057.4160425291266,3212.19794982288,0
3481.300477520755,3075.596521528211,0
3049.852765248293,3381.975081866767,0
3367.113120803075,2680.864964655537,0
3590.3478810205006,3240.998824833659,0
3229.7207083593958,2512.142070423206,0
3621.078080679925,2580.0077867145624,0
2448.1212775838994,3011.1082093674554,0
3369.3033176825425,3633.150019915866,0
3442.785484899963,2083.8986403125236,0
3198.5245660609353,3141.338519088031,0
3335.495386696177,3292.4674573700413,0
3417.490645722789,2883.777531946662,0
2377.427832963777,2756.9035352011033,0
3273.353121090849,3736.783337475763,0
3336.294326296731,3713.0047930205264,0
3060.7705868557964,3566.5521448542295,0
2935.8179264007686,2848.3469854572822,0
3741.9536335248868,3197.626790955858,0
3381.4590442386766,2841.9159061526884,0
3359.2715726493816,2847.3629931167607,0
3447.3635210096795,3272.3510642899355,0
3138.2586489880564,3750.4397366052176,0
3181.012073557176,3585.3109440403414,0
3040.4030628517057,3424.548876237556,0
3996.457385189397,3600.302325882248,0
2879.5252413313137,2761.438544384173,0
3091.2306371089608,3174.492081469252,0
3150.2186828918116,2816.469918472213,0
3396.1993520513283,3387.7579364798235,0
3219.1778419366324,2432.1090913131397,0
3297.9240050855196,3033.632382519193,0
3458.124818968097,3327.5106847962825,0
2996.2205766860707,2933.685048401497,0
3178.602204282719,3051.2055527059074,0
2870.785313836108,3061.3788714762627,0
3485.701036262736,2432.3927302631528,0
3174.5376087770774,2932.599690007204,0
4154.796724756806,3741.057032265732,0
3497.9323393687328,2801.3078907329163,0
3934.7275075724037,3498.5708116797946,0
3241.7170242343195,3050.6096768665384,0
3558.8788530218703,3449.7724153740264,0
3193.4187445435223,2502.9186549727947,0
3162.702005449238,3139.095260318667,0
3441.1884096536714,2771.882170907041,0
2957.7037628154985,2767.7929174088304,0
3200.982156240976,3638.922581622123,0
3226.3915220519666,3432.3492595396465,0
3494.436311219432,2927.9758218037387,0
3404.6348763565343,3382.3750644706874,0
3824.690747599015,3167.3582587170777,0
2855.999488245922,3064.9866771949955,0
2955.4019849821498,3629.6208430120378,0
3171.0084577502994,3770.760581170737,0
2940.319941551831,3917.955566536647,0
3278.809874693947,3407.74657432224,0
2813.0186627678695,3300.1616310574495,0
3244.8747991246796,2986.5490494427972,0
3316.767586237946,2876.1052227670048,0
2798.360049649083,3134.944527522271,0
3462.3473254249075,3061.389721515875,0
3216.8454803226546,2818.6886574764153,0
3989.1320100074972,2807.9379099459743,0
4056.735815019232,3226.8199648269183,0
3988.530224675903,3253.4046553405856,0
2731.8366088657117,2813.235828401122,0
2887.2949991247674,3590.459218500123,0
3540.444333414098,2431.562706563014,0
3410.6130614635495,3623.442152397001,0
2818.267155125601,2678.705224047102,0
3410.160375513633,2789.3314565948403,0
3201.1419837172457,3002.455391106833,0
3171.0802126805024,3426.411673860228,0
3746.4663536428393,3187.1361506014537,0
3601.6527181388083,3033.914047488892,0
3580.5429146587308,2757.2102249802774,0
3205.1738741249246,2746.989466698108,0
2924.8005048946966,3045.565970790932,0
3087.010037594798,3433.6878148740584,0
3855.131334438565,2937.6472212740277,0
2878.378766697996,3482.4939012428467,0
2819.307890664241,3250.5207922401514,0
2905.140024962824,3219.915248513643,0
2764.0023686378945,3100.015692536113,0
2810.4093436087574,3351.2032729333637,0
3241.2191241462583,3906.1662551388044,0
3485.0792628572135,3218.9626334403756,0
3448.086478958518,3589.3166188581868,0
3589.746770011156,2816.9522747082647,0
3220.06772712449,3318.5614580248293,0
3361.618218002547,2911.0988295876837,0
2818.2343448952993,3055.469487276279,0
3461.008517500528,3306.891856732015,0
3174.9936919521942,3848.8845551706936,0
3150.3964293187573,3186.4629942477613,0
3603.8697225727965,3389.4636670528703,0
3865.594332502007,2971.7772339566036,0
2661.7826406323334,3001.38627247383,0
3255.9032039901826,3166.1836102602056,0
2857.4205765386964,2775.8960932782074,0
3064.8524840157024,3562.2900196708497,0
2716.7492682488337,3779.8310729300483,0
3440.0015662482724,4056.5959990989286,0
3636.407748326081,3040.2835886445705,0
3329.8261960342747,3312.213391914022,0
3576.0599162024105,3308.209617586637,0
3749.4711900191396,2599.842694814547,0
2869.6395525637327,3160.0323981079696,0
3307.932396190768,3145.5176615802147,0
